time_min,time_hours,IRF1_mRNA_sim1,IRF1_mRNA_sim2,IRF1_mRNA_sim3,IRF1_mRNA_sim4,IRF1_mRNA_sim5,IRF1_mRNA_sim6,IRF1_mRNA_sim7,IRF1_mRNA_sim8,IRF1_mRNA_sim9,IRF1_mRNA_sim10,IRF1_mRNA_sim11,IRF1_mRNA_sim12,IRF1_mRNA_sim13,IRF1_mRNA_sim14,IRF1_mRNA_sim15,IRF1_mRNA_sim16,IRF1_mRNA_sim17,IRF1_mRNA_sim18,IRF1_mRNA_sim19,IRF1_mRNA_sim20,IRF1_mRNA_sim21,IRF1_mRNA_sim22,IRF1_mRNA_sim23,IRF1_mRNA_sim24,IRF1_mRNA_sim25,IRF1_mRNA_sim26,IRF1_mRNA_sim27,IRF1_mRNA_sim28,IRF1_mRNA_sim29,IRF1_mRNA_sim30,IRF1_mRNA_sim31,IRF1_mRNA_sim32,IRF1_mRNA_sim33,IRF1_mRNA_sim34,IRF1_mRNA_sim35,IRF1_mRNA_sim36,IRF1_mRNA_sim37,IRF1_mRNA_sim38,IRF1_mRNA_sim39,IRF1_mRNA_sim40,IRF1_mRNA_sim41,IRF1_mRNA_sim42,IRF1_mRNA_sim43,IRF1_mRNA_sim44,IRF1_mRNA_sim45,IRF1_mRNA_sim46,IRF1_mRNA_sim47,IRF1_mRNA_sim48,IRF1_mRNA_sim49,IRF1_mRNA_sim50,IRF1_mRNA_sim51,IRF1_mRNA_sim52,IRF1_mRNA_sim53,IRF1_mRNA_sim54,IRF1_mRNA_sim55,IRF1_mRNA_sim56,IRF1_mRNA_sim57,IRF1_mRNA_sim58,IRF1_mRNA_sim59,IRF1_mRNA_sim60,IRF1_mRNA_sim61,IRF1_mRNA_sim62,IRF1_mRNA_sim63,IRF1_mRNA_sim64,IRF1_mRNA_sim65,IRF1_mRNA_sim66,IRF1_mRNA_sim67,IRF1_mRNA_sim68,IRF1_mRNA_sim69,IRF1_mRNA_sim70,IRF1_mRNA_sim71,IRF1_mRNA_sim72,IRF1_mRNA_sim73,IRF1_mRNA_sim74,IRF1_mRNA_sim75,IRF1_mRNA_sim76,IRF1_mRNA_sim77,IRF1_mRNA_sim78,IRF1_mRNA_sim79,IRF1_mRNA_sim80,IRF1_mRNA_sim81,IRF1_mRNA_sim82,IRF1_mRNA_sim83,IRF1_mRNA_sim84,IRF1_mRNA_sim85,IRF1_mRNA_sim86,IRF1_mRNA_sim87,IRF1_mRNA_sim88,IRF1_mRNA_sim89,IRF1_mRNA_sim90,IRF1_mRNA_sim91,IRF1_mRNA_sim92,IRF1_mRNA_sim93,IRF1_mRNA_sim94,IRF1_mRNA_sim95,IRF1_mRNA_sim96,IRF1_mRNA_sim97,IRF1_mRNA_sim98,IRF1_mRNA_sim99,IRF1_mRNA_sim100,IRF1_protein_sim1,IRF1_protein_sim2,IRF1_protein_sim3,IRF1_protein_sim4,IRF1_protein_sim5,IRF1_protein_sim6,IRF1_protein_sim7,IRF1_protein_sim8,IRF1_protein_sim9,IRF1_protein_sim10,IRF1_protein_sim11,IRF1_protein_sim12,IRF1_protein_sim13,IRF1_protein_sim14,IRF1_protein_sim15,IRF1_protein_sim16,IRF1_protein_sim17,IRF1_protein_sim18,IRF1_protein_sim19,IRF1_protein_sim20,IRF1_protein_sim21,IRF1_protein_sim22,IRF1_protein_sim23,IRF1_protein_sim24,IRF1_protein_sim25,IRF1_protein_sim26,IRF1_protein_sim27,IRF1_protein_sim28,IRF1_protein_sim29,IRF1_protein_sim30,IRF1_protein_sim31,IRF1_protein_sim32,IRF1_protein_sim33,IRF1_protein_sim34,IRF1_protein_sim35,IRF1_protein_sim36,IRF1_protein_sim37,IRF1_protein_sim38,IRF1_protein_sim39,IRF1_protein_sim40,IRF1_protein_sim41,IRF1_protein_sim42,IRF1_protein_sim43,IRF1_protein_sim44,IRF1_protein_sim45,IRF1_protein_sim46,IRF1_protein_sim47,IRF1_protein_sim48,IRF1_protein_sim49,IRF1_protein_sim50,IRF1_protein_sim51,IRF1_protein_sim52,IRF1_protein_sim53,IRF1_protein_sim54,IRF1_protein_sim55,IRF1_protein_sim56,IRF1_protein_sim57,IRF1_protein_sim58,IRF1_protein_sim59,IRF1_protein_sim60,IRF1_protein_sim61,IRF1_protein_sim62,IRF1_protein_sim63,IRF1_protein_sim64,IRF1_protein_sim65,IRF1_protein_sim66,IRF1_protein_sim67,IRF1_protein_sim68,IRF1_protein_sim69,IRF1_protein_sim70,IRF1_protein_sim71,IRF1_protein_sim72,IRF1_protein_sim73,IRF1_protein_sim74,IRF1_protein_sim75,IRF1_protein_sim76,IRF1_protein_sim77,IRF1_protein_sim78,IRF1_protein_sim79,IRF1_protein_sim80,IRF1_protein_sim81,IRF1_protein_sim82,IRF1_protein_sim83,IRF1_protein_sim84,IRF1_protein_sim85,IRF1_protein_sim86,IRF1_protein_sim87,IRF1_protein_sim88,IRF1_protein_sim89,IRF1_protein_sim90,IRF1_protein_sim91,IRF1_protein_sim92,IRF1_protein_sim93,IRF1_protein_sim94,IRF1_protein_sim95,IRF1_protein_sim96,IRF1_protein_sim97,IRF1_protein_sim98,IRF1_protein_sim99,IRF1_protein_sim100
28.857715430861724,0.48096192384769537,3.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,6.000000000000001,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,6.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,494.0,254.0,259.0,252.0,164.0,531.0,335.0,444.0,806.0000000000001,449.0,358.0,327.0,128.0,319.0,408.0,244.0,221.0,221.0,243.0,553.0,71.0,353.0,573.0,243.0,242.0,62.0,240.0,496.0,165.0,289.0,292.0,397.0,612.0,221.0,348.0,399.00000000000006,612.0,169.0,399.0,375.0,360.0,454.0,807.3054302226494,644.0,300.0,492.0,457.0,426.0,562.0,259.0,272.0,257.0,212.0,385.0,535.0,257.0,379.0,387.0,30.0,118.0,475.99999999999994,170.0,303.0,278.0,239.0,654.0,297.0,317.0,238.0,274.0,248.0,437.0,236.0,263.0,440.0,230.0,411.0,609.0,261.0,140.0,633.0,657.0,417.0,457.0,306.0,240.0,169.0,142.0,20.0,150.0,182.0,366.0,312.0,313.0,263.0,97.0,248.0,364.0,377.82370035728707,321.0
31.743486973947896,0.5290581162324649,3.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,7.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,5.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,555.0,301.0,279.0,275.0,176.0,597.0,449.0,505.0,952.0,492.0,405.00000000000006,398.0,153.0,359.0,438.0,289.0,244.0,212.0,294.0,613.0,90.0,403.0,677.0,276.0,263.0,110.0,266.0,556.0,193.0,322.0,377.0,437.0,644.0,271.0,423.0,481.0,708.0,195.99999999999997,483.0,408.0,408.0,533.0,930.0,706.0,352.0,626.0,549.0,480.0,628.0,285.0,349.0,281.0,225.0,431.0,573.0,274.0,430.0,446.0,29.0,152.0,527.0,222.00000000000003,317.0,292.0,276.0,739.0,338.0,363.0,267.0,294.0,276.0,503.0,258.0,301.0,488.0,278.0,417.0,672.0,272.0,166.0,742.0,793.0,500.0,576.0,294.0,260.0,189.0,165.0,40.0,200.0,200.0,379.0,360.0,366.0,288.0,91.0,273.0,421.0,438.0,335.0
34.62925851703407,0.5771543086172345,3.0,1.0,1.0,2.0,1.0,3.0000000000000004,4.0,2.9999999999999996,6.0,2.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,1.7835384325294448,2.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,0.0,5.0,5.999999999999999,4.0,3.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,618.0,352.0,310.0,324.0,200.99999999999997,649.0,564.0,579.0,1100.0,529.0,449.0,484.0,179.0,350.0,493.0,338.0,292.0,208.0,362.0,686.0,115.0,446.0,786.0,296.0,297.0,188.0,294.0,645.0,212.0,370.0,489.0,465.0,680.0,315.0,490.0,571.0,813.0,222.0,589.0,452.0,471.0,600.0,1029.0,767.0,410.730490593851,749.0,640.0,529.0,703.0,307.0,453.0,298.0,262.0,487.0,608.0,290.8175926809401,476.0,497.0,32.0,214.0,591.0,322.0,347.0,302.0,320.0,822.0,387.0,400.0,280.0,318.0,297.0,578.0,301.0,398.0,522.0,333.0,436.0,731.0,310.0,162.0,856.0,913.0,583.0,670.0,289.0,331.0,202.0,191.0,72.0,277.0,207.0,393.0,399.0,402.0,313.0,88.0,302.0,453.0,543.0,358.0
37.51503006012024,0.625250501002004,3.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,8.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,3.0,5.0,4.0,1.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,7.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,2.0,3.0,0.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,4.0,6.0,4.0,3.0,0.0,5.0,2.0,1.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,675.0,371.0,397.0,375.0,228.0,691.0,651.0,664.0,1272.0,562.0000000000001,528.0,577.0,204.0,343.0,550.0,398.0,357.0,202.0,435.00000000000006,756.0,193.0,488.00000000000006,822.0,358.0,311.0,269.0,305.0,709.0,264.0,392.0,603.5222640845478,502.0,744.9688260825762,374.00000000000006,558.0,683.0,914.0,244.0,692.0,500.0,562.0,722.0,1109.0,842.0,499.0,892.0,737.0000000000001,647.0,740.0,377.0,572.0,356.0,319.0,524.0,671.0,289.0,532.0,605.0,58.0,262.0,714.0,404.0,400.0,329.0,415.0,908.0,432.0,439.0,299.0,357.0,305.0,679.0,367.0,483.0,558.0,375.0,457.00000000000006,811.0,330.0,155.0,934.0,1048.0,686.0,720.0,281.0,442.0,246.0,221.0,134.0,367.0,233.0,485.0,478.0,452.2518829316844,325.99999999999994,102.0,330.0,493.0,649.0,407.0
40.40080160320641,0.6733466933867736,5.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,7.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,6.0,3.0000000000000004,3.0000000000000004,2.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,6.0,4.0,5.0,9.0,4.0,4.0,3.0,2.0,5.0,3.0000000000000004,3.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,5.0,3.0,2.0,2.0,4.0,6.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,5.0,5.0,5.0,3.0,0.0,5.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,772.0,421.00000000000006,523.0,411.0,255.0,746.0,701.0,733.9999999999999,1438.0,601.0,612.0,708.0,234.0,362.0,589.0,460.0,414.0,239.74060968973063,477.0,824.9999999999999,265.0,509.0,849.0,404.0,358.0,328.0,327.0,787.0,337.0,430.0,741.0,555.0,799.0,418.0,626.0,809.0,990.0,276.0,775.0,543.0,636.0,819.0,1174.0,936.9999999999999,591.0,1105.0,822.0,738.0,797.0,415.0,689.1620516094565,443.00000000000006,397.0,568.0,746.0,317.0,604.0,710.0,111.40185304962091,307.0,807.9999999999999,494.0,423.0,392.0,515.0,1042.0,515.0,504.0,308.0,398.0,329.0,782.0,466.0,552.0,569.0,442.0,469.0,864.0,345.0,153.0,1042.0,1166.0,775.0,788.0,273.0,565.0,315.0,250.0,218.0,453.0,269.0,612.0,567.0,512.0,349.0,135.0,355.0,531.0,750.0,453.0
43.28657314629258,0.7214428857715431,6.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0000000000000004,4.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,6.0,3.0,4.0,2.0,4.999999999999999,6.0,4.0,2.0,3.0,3.0,3.0,4.0,6.0,4.0,6.0,10.0,4.0,4.0,3.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,5.0,6.0,5.0,3.0,0.0,6.0,3.0,2.0,3.0,3.0,2.0,6.0,5.0,3.0,1.0,2.0,0.0,1.0,5.0,3.0,907.0458468047289,467.0,685.0,481.0,314.0,798.0,743.0,797.0,1614.0,671.0,702.0,824.0,266.0,380.0,601.0,528.0,481.0,326.0,586.0,888.0,344.0,551.0,877.0,454.0,403.0,408.0,371.0,915.0,439.0,510.0,889.0,626.0,865.0,455.0,734.0,958.0,1076.0,331.0,838.0,595.0,699.0,901.0,1328.0,1031.0,712.0,1381.0,912.0,806.0,864.0,452.0,773.9999999999999,525.0,492.0,600.0,821.0,375.0,676.0,812.0,169.0,360.0,928.0,571.0,493.0,442.0,599.9999999999999,1153.0,594.0,556.0,325.0,446.0,397.0,865.0,582.0,588.0,588.0,518.0,515.0,931.4324488781674,371.9114504257993,188.0,1132.0,1324.0,915.0,864.0,261.0,699.0,390.0,286.0,280.0,530.0,324.0,762.0,669.0,604.0,360.0,172.0,350.0,543.0,870.0,538.0
46.17234468937876,0.7695390781563126,6.0,3.0,6.0,4.0,3.0,5.0,3.0,3.0,7.0,3.0,3.0,6.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,3.0,5.0,3.0,3.0,3.0,6.0,6.0,4.0,2.0,5.0,3.0,3.0,3.0,6.0,5.0,5.0,9.0,4.0,6.0,3.0,2.0,5.0,6.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0,6.0,5.0,2.0,0.0,4.999999999999999,2.0,2.0,3.0,2.0,2.0,6.0,4.0,2.0,2.0,2.0,0.0,1.0,5.0,4.0,1051.0,548.0,840.0,568.0,388.0,889.0,816.0,854.0,1785.0,721.0,788.0,970.0,323.0,408.0,642.0,596.0,585.0,413.0,692.0,959.0,410.0,592.0,896.0000000000001,489.0,442.0,474.0,400.0,974.0,602.0,567.0,1016.0,689.0,940.7323484634396,531.0,858.0,1096.0,1159.0,380.0,900.0,650.0,752.0,972.0,1453.0,1108.0,839.0,1619.0,994.0,962.0,925.0,496.0,886.0,672.0,608.0,648.0,905.0,446.0,762.0,921.0,222.0,408.0,1023.0,646.0,553.0,501.0,688.0,1246.0,712.0,600.0,403.0,494.0,499.0,971.0,675.0,649.0000000000001,602.0,587.0,553.0,984.0,386.0,246.0,1250.6883801221034,1468.0,1040.0,895.0,255.0,861.9999999999999,426.0,330.0,350.0,600.0,374.0,928.0,751.0,659.0,398.0,233.0,341.0,564.0,991.0,629.0
49.05811623246493,0.8176352705410822,6.0,3.0,6.0,5.0,3.0,5.0,3.0,3.0,6.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,9.0,3.0,4.0,3.0,3.0,4.0,5.0,7.0,5.0,2.0,6.0,5.0,3.0,3.0,6.0,5.0,5.0,10.0,4.0,6.0,3.0,2.0,5.0,7.0,5.0,2.0,5.0,3.0,5.0,6.0,2.0,1.0,4.0,3.0,3.0,2.0,5.0,6.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,5.0,1.0,2.0,4.0,8.0,5.0,2.0,1.0,5.0,4.0,2.0,3.0,2.0,2.0,7.0,4.999999999999999,2.0,2.0,3.0,1.0,2.0,4.0,4.0,1217.0,653.0,995.0,667.0,450.0,998.0,861.0,913.0,1916.0,801.0,846.0,1080.0,374.0,476.0,664.0,633.0,719.0,503.0,760.0,1020.0,488.0,618.0,929.0,542.0,489.0,561.0,445.0,1021.0,794.0,636.0,1122.0,761.0,1000.0,605.0,998.0,1243.0,1263.0,422.0,1033.7143999642876,739.0,807.0,1026.0,1576.0,1223.0,936.0,1830.0,1081.0,1119.0,970.0,528.0,1050.0,838.0,732.0,695.0,1010.0,524.0,882.0,1043.0,273.0,426.0,1113.0,736.0,606.0,551.0,805.0,1359.0,817.0,672.0,474.0,538.0,610.0,1072.0,787.0,722.0,617.0,653.0,596.0,1043.0,404.0,290.0,1342.0,1629.0000000000002,1145.0,928.0,265.0,1007.0,489.0,370.0,443.0,634.0,422.0,1067.0,855.0,712.0,450.0,298.0,341.0,575.8294827131967,1083.0,714.0
51.943887775551104,0.8657314629258517,7.0,3.0,6.0,5.0,3.0,5.0,3.0,3.0,6.0,4.0,3.0,5.0,2.0,3.0,1.0,2.0,5.0,5.0,3.0000000000000004,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,7.0,3.0,5.000000000000001,3.0,3.0,4.0,5.0,7.0,6.0,2.0,6.0,6.0,3.0,4.0,6.0,6.0,5.0,11.0,6.0,6.0,2.0,2.0,7.0,6.0,7.0,2.0,4.0,3.0,5.0,6.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,8.0,4.0,3.0,1.0,5.0,4.0,3.0,3.0,2.0,2.0,7.0,5.999999999999999,1.0,3.0,3.0,1.0,2.0,4.0,4.0,1392.0,723.0,1124.0,785.0,521.0,1111.0,939.0,972.0,2023.0,903.0,898.0,1176.0,412.0,550.7600491568178,673.0,676.0,844.0,613.0,826.0,1116.0,567.0,652.0,950.0,654.0,553.0,652.0000000000001,476.0,1028.0,1002.0,679.0,1211.0,823.0,1058.0,709.0,1099.0178793640905,1423.0,1394.0,478.0,1182.0,870.0,877.0,1099.0,1698.0,1328.0,1061.0,2050.9870128154894,1203.0,1244.0,1024.0,555.0,1178.0,1021.0,869.0,749.0,1114.0,613.0,1020.0,1208.0618147139955,326.0,440.0,1190.0,830.0,676.0,617.0,926.0,1478.0,932.9999999999999,739.0,569.0,610.0,715.0,1199.0,901.0,796.0,633.0,737.5001981398884,635.0,1111.0,427.0,342.0,1366.0,1834.0,1283.0,968.0,289.0,1116.0,597.0,429.0,518.0,665.0,471.0,1235.0,969.0,747.0,516.0,360.0,371.0,615.0,1168.0,801.9999999999999
54.829659318637276,0.9138276553106213,7.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,7.0,3.0,5.0,5.0,2.0,3.0,1.0,4.0,5.0,5.0,5.0,7.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,7.0,4.0,5.000000000000001,3.0,3.0,4.0,6.0,8.0,6.0,2.0,5.0,6.0,5.0,4.0,8.0,6.0,4.0,10.0,5.0,7.0,2.0,2.0,8.0,5.0,7.0,2.0,3.0,3.0,5.0,7.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,6.0,5.0,3.0,4.0,3.0,4.0,6.0,5.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,10.0,4.0,4.0,1.0,5.0,4.0,5.0,3.0,2.0,2.0,7.0,7.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1528.0,798.0,1228.0,910.0,609.0,1233.0,995.0,1029.0,2157.0,988.0,971.0,1285.0,454.0,612.0,693.0,716.0,952.0,757.0,911.0,1269.0,644.0,737.0,979.0,751.0,637.0,754.8212837128717,523.0,1079.0,1156.0,777.0000000000001,1307.0000000000002,885.0,1106.0,807.0,1192.0,1618.0,1535.0,531.0,1310.0,995.0,969.0,1201.0,1857.0,1488.0,1153.0,2258.0,1317.0,1382.0,1059.0,601.0,1365.2105269097349,1175.0,1025.3097535858174,798.0,1193.0,683.0,1133.0,1333.0,361.0,459.0,1245.0,901.0,790.0,694.0,1063.0,1610.0,1053.0,809.0,669.0,693.0,808.0,1336.0,1030.0,875.0,638.0,778.0,663.0,1191.0,449.0,383.0,1398.0,2035.0,1344.0,1032.0,316.0,1229.0,690.0,558.0,619.0,711.0,536.0,1380.0,1122.0,774.0,618.0,430.0,393.0,645.0,1251.0,897.0
57.71543086172345,0.9619238476953907,6.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,7.0,4.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,4.0,8.0,4.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,7.0,4.0,7.0,4.0,3.0,4.0,6.0,8.0,6.0,2.0,7.0,6.0,5.0,4.0,7.0,7.0,4.0,10.0,5.0,7.0,2.0,2.0,8.0,2.9999999999999996,6.0,2.0,3.0,3.0,4.0,9.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,6.000000000000001,4.0,3.0,4.0,3.0,4.0,7.0,6.0,6.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0,10.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0,2.0,3.0,8.0,8.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,1677.0,852.0,1350.0,1037.0,737.0,1343.0,1050.0,1076.0,2300.0,1067.0,1085.0,1399.0,505.0,676.0,696.0,806.0,1061.0,868.0,1028.0,1442.6367364450216,746.0,837.0,1013.9999999999999,834.0,741.0,859.0,582.0,1157.0,1310.0,864.0397284237109,1421.0,939.4011594288021,1151.0,896.0000000000001,1318.0,1819.0,1663.0,577.0,1426.0,1137.0,1086.0,1273.0,1984.0,1640.0,1227.0,2463.0,1418.0,1526.0,1097.0,650.0,1536.0,1258.0,1180.0,840.7400444182211,1230.0,736.0,1217.0,1534.0,416.0,512.0,1323.0,1006.0,873.0,814.0,1143.0,1736.0,1138.0,871.0,766.0,759.0,898.0,1488.0,1139.0,1016.0,655.0,801.0,709.0,1263.0,494.0,417.0,1466.0,2252.0,1432.0,1112.0,334.0,1340.0,769.0,673.0,692.0,773.0,624.0,1538.0,1308.0,794.0,701.0,495.0,454.0,681.0,1343.0,989.0
60.60120240480962,1.0100200400801602,6.0,4.0,6.0,5.0,4.0,6.0,2.0,4.0,7.0,4.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,4.0,4.0,9.0,6.0,4.0,2.0,2.0,5.0,4.0,3.0,4.0,7.0,4.0,6.0,4.0,2.0,5.0,6.0,7.0,6.0,2.0,5.0,8.0,5.0,5.0,7.0,8.0,4.0,10.0,5.0,7.0,2.0,2.0,9.0,3.0,6.0,3.0,3.0,3.0,4.0,8.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,1.0,2.0,5.0,5.0,2.0,2.0,3.0,10.0,5.0,4.0,2.0,5.0,5.0,5.0,2.9999999999999996,2.0,3.0,8.0,9.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,1790.0,919.0,1473.0000000000002,1189.0,835.0,1472.0,1086.0,1150.0,2432.0,1139.0,1201.0,1503.3489600657454,552.0,728.0,696.0,916.0,1176.0,950.0,1109.0,1642.0,894.0,925.0,1039.0,900.0,860.0,938.0,651.0,1223.193819313332,1493.0,939.0,1561.0,1034.0,1178.0,1008.0000000000001,1448.0,2020.0,1811.0,620.0,1538.0,1323.0,1204.0000000000002,1367.0,2103.0,1841.0,1313.0,2701.0,1521.0,1672.0,1134.0,687.0,1722.0,1322.0,1302.0,900.0,1283.0,791.0,1290.0,1710.0,454.0,570.0,1383.1503953874455,1063.0,1008.0,924.0,1218.0,1826.9999999999998,1217.0,924.0,857.0,832.0,967.0,1605.0,1292.0,1140.0,663.0,835.0,814.0,1355.0,523.0,464.0,1514.0,2488.0,1550.0,1251.0,357.0,1418.0,869.0,796.0,752.0,812.0,682.0,1697.0,1523.0,823.0,775.0,570.0,532.0,713.0,1418.0,1083.0
63.48697394789579,1.0581162324649298,6.0,4.0,5.0,4.0,3.0,6.0,4.0,4.0,7.0,4.0,5.0,4.0,2.0,3.0,0.0,5.0,5.0,3.0,5.0,9.0,6.0,5.0,2.0,2.0,5.0,4.0,3.0,5.0,7.0,4.0,7.0,4.0,3.0,5.0,7.0,7.0,5.0,2.0,3.0,8.0,5.0,5.0,6.0,8.0,3.0,10.0,5.0,7.0,2.0,2.0,9.0,2.9999999999999996,5.0,3.0,3.0,3.0,4.0,7.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,6.0,5.0,3.0,5.0,4.0,5.0,6.0,6.0,5.0,1.0,2.0,5.0,5.0,3.0,2.0,3.0,9.0,5.0,4.0,1.0,6.0,5.0,4.0,4.0,2.0,3.0,7.0,9.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,1891.3393540702477,1024.0,1601.0,1271.0,906.0,1610.0,1179.0,1240.0,2549.0,1203.9999999999998,1319.0,1557.0,619.0,793.0,702.0,1054.0,1277.0,1021.0,1211.0,1836.0,1030.0,1014.0,1048.0,928.0,1001.0,1020.0,725.0,1350.0,1661.0,1034.0,1696.0,1124.0,1220.0,1134.0,1585.0,2171.0,1919.0,654.0,1611.0,1510.0,1331.0,1486.0,2227.2694108001097,1996.0,1389.0,2909.0,1628.0,1803.0,1139.0,717.0,1899.0,1372.0,1442.0,955.0,1357.0,855.0,1390.0,1851.0,498.0,640.0,1458.0,1163.0,1115.0,1015.0,1285.0,1918.0,1313.0,986.9999999999999,949.0,919.0,1064.0,1712.0,1418.0,1231.0,670.0,872.0,935.0,1451.0,580.0,512.0,1565.0,2658.0,1652.0,1320.9999999999998,400.0,1521.0,988.0128224934307,906.0,831.0,845.0,746.0,1848.0,1738.0,845.0,877.9999999999999,624.0,616.0,793.0,1488.0,1178.0
